MonsoonOP	WarehouseLocator	Quantity	SKU
d	W  -A-J -001-001-1230	1	mon0001132440
d	W  -A-J -001-001-1247	1	mon0001132449
d	W  -A-J -001-001-1248	1	mon0001132449
d	W  -A-J -001-001-1249	1	mon0001132449
d	W  -A-J -001-001-1255	1	mon0001049643
d	W  -A-J -001-001-1264	1	mon0001132456
d	W  -A-J -001-001-1265	1	mon0001132457
d	W  -A-J -001-001-1266	1	mon0001132458
d	W  -A-J -001-001-1357	1	mon0001176592
d	W  -A-J -001-001-1368	1	mon0001176597
d	W  -A-J -001-001-1377	1	mon0001176603
d	W  -A-J -001-001-1391	1	mon0001176612
d	W  -A-J -001-001-1401	1	mon0001176620
d	W  -A-J -001-001-1418	1	mon0001142372
d	W  -A-J -001-001-1463	1	mon0001176649
d	W  -A-J -001-001-1472	1	mon0000346366
d	W  -A-J -001-001-1478	1	mon0001209169
d	W  -A-J -001-001-1479	1	mon0001209170
d	W  -A-J -001-001-1494	1	mon0001151402
d	W  -A-J -001-001-1498	1	mon0001209178
d	W  -A-J -001-001-1501	1	mon0001209180
d	W  -A-J -001-001-1511	1	mon0000781756
d	W  -A-J -001-001-1521	1	mon0000368565
d	W  -A-J -001-001-1524	1	mon0001137435
d	W  -A-J -001-001-1525	1	mon0000496912
d	W  -A-J -001-001-1538	1	mon0000394019
d	W  -A-J -001-001-1544	1	mon0001209193
d	W  -A-J -001-001-1550	1	mon0001209196
d	W  -A-J -002-001-886	1	mon0000984930
d	W  -A-J -002-001-912	1	mon0000897807
d	W  -A-J -002-001-1029	1	mon0001058900
d	W  -A-J -002-001-1379	1	mon0001061154
d	W  -A-J -002-001-1384	1	mon0001071139
d	W  -A-J -002-001-1386	1	mon0001176653
d	W  -A-J -002-001-1398	1	mon0001176658
d	W  -A-J -002-001-1401	1	mon0001176660
d	W  -A-J -002-001-1403	1	mon0000394834
d	W  -A-J -002-001-1426	1	mon0001176679
d	W  -A-J -002-001-1464	1	mon0001161674
d	W  -A-J -002-001-1468	1	mon0000331939
d	W  -A-J -002-001-1469	1	mon0000368565
d	W  -A-J -002-001-1470	1	mon0000318942
d	W  -A-J -002-001-1481	1	mon0000593495
d	W  -A-J -002-001-1484	1	mon0001176700
d	W  -A-J -002-001-1503	1	mon0000426977
d	W  -A-J -002-001-1507	1	mon0001208928
d	W  -A-J -002-001-1521	1	mon0001208935
d	W  -A-J -002-001-1536	1	mon0000312795
d	W  -A-J -002-001-1537	1	mon0000290319
d	W  -A-J -002-001-1541	1	mon0000659734
d	W  -A-J -002-001-1543	1	mon0000460792
d	W  -A-J -002-001-1554	1	mon0001120504
d	W  -A-J -002-001-1566	1	mon0001208950
d	W  -A-J -002-001-1570	1	mon0001208952
d	W  -A-J -002-001-1571	1	mon0000365531
d	W  -A-J -002-001-1572	1	mon0000349567
d	W  -A-J -002-001-1576	1	mon0001227565
d	W  -A-J -002-001-1580	1	mon0001227566
d	W  -A-J -002-001-1583	1	mon0001227568
d	W  -A-J -003-001-190	1	mon0000350529
d	W  -A-J -003-001-891	1	mon0001133218
d	W  -A-J -003-001-915	1	mon0000769765
d	W  -A-J -003-001-923	1	mon0001133242
d	W  -A-J -003-001-934	1	mon0001133250
d	W  -A-J -003-001-939	1	mon0001133253
d	W  -A-J -003-001-940	1	mon0000517546
d	W  -A-J -003-001-1000	1	mon0001133307
d	W  -A-J -003-001-1006	1	mon0001133311
d	W  -A-J -003-001-1008	1	mon0001133313
d	W  -A-J -003-001-1010	1	mon0001133315
d	W  -A-J -003-001-1046	1	mon0000531049
d	W  -A-J -003-001-1048	1	mon0000365735
d	W  -A-J -003-001-1049	1	mon0001178050
d	W  -A-J -003-001-1052	1	mon0000487110
d	W  -A-J -003-001-1054	1	mon0001178052
d	W  -A-J -003-001-1063	1	mon0000380584
d	W  -A-J -003-001-1065	1	mon0000301114
d	W  -A-J -003-001-1066	1	mon0000318019
d	W  -A-J -003-001-1081	1	mon0001178065
d	W  -A-J -003-001-1083	1	mon0001178066
d	W  -A-J -003-001-1088	1	mon0001178067
d	W  -A-J -003-001-1094	1	mon0001178069
d	W  -A-J -003-001-1121	1	mon0001225704
d	W  -A-J -003-001-1139	1	mon0000391437
d	W  -A-J -003-001-1140	1	mon0000502134
d	W  -A-J -003-001-1144	1	mon0000502134
d	W  -A-J -003-001-1151	1	mon0000669940
d	W  -A-J -003-001-1157	1	mon0000647211
d	W  -A-J -003-001-1170	1	mon0001227510
d	W  -A-J -003-001-1173	1	mon0000405056
d	W  -A-J -003-001-1179	1	mon0001187189
d	W  -A-J -003-001-1181	1	mon0001227544
d	W  -A-J -003-001-1196	1	mon0000393036
d	W  -A-J -003-001-1197	1	mon0000620103
d	W  -A-J -003-001-1199	1	mon0000304752
d	W  -A-J -003-001-1204	1	mon0001227550
d	W  -A-J -003-001-1221	1	mon0001227555
d	W  -A-J -003-001-1227	1	mon0000298874
d	W  -A-J -003-001-1231	1	mon0000353734
d	W  -A-J -003-001-1245	1	mon0001227564
d	W  -A-J -004-001-51	1	mon0000340797
d	W  -A-J -004-001-458	1	mon0000956436
d	W  -A-J -004-001-650	1	mon0000742159
d	W  -A-J -004-001-1003	1	mon0001039387
d	W  -A-J -004-001-1188	1	mon0001133364
d	W  -A-J -004-001-1190	1	mon0001133365
d	W  -A-J -004-001-1191	1	mon0001097789
d	W  -A-J -004-001-1211	1	mon0001133391
d	W  -A-J -004-001-1344	1	mon0001177604
d	W  -A-J -004-001-1353	1	mon0001177610
d	W  -A-J -004-001-1357	1	mon0000607978
d	W  -A-J -004-001-1384	1	mon0001177631
d	W  -A-J -004-001-1390	1	mon0001177634
d	W  -A-J -004-001-1399	1	mon0000373340
d	W  -A-J -004-001-1461	1	mon0001177679
d	W  -A-J -004-001-1469	1	mon0000344283
d	W  -A-J -004-001-1480	1	mon0001209198
d	W  -A-J -004-001-1490	1	mon0001209212
d	W  -A-J -004-001-1491	1	mon0000473789
d	W  -A-J -004-001-1505	1	mon0000692695
d	W  -A-J -004-001-1509	1	mon0000323321
d	W  -A-J -004-001-1510	1	mon0001209219
d	W  -A-J -004-001-1511	1	mon0000394834
d	W  -A-J -004-001-1516	1	mon0001209223
d	W  -A-J -004-001-1520	1	mon0001209225
d	W  -A-J -004-001-1524	1	mon0001209228
d	W  -A-J -004-001-1527	1	mon0001209231
d	W  -A-J -004-001-1538	1	mon0001209238
d	W  -A-J -004-001-1545	1	mon0000817398
d	W  -A-J -004-001-1549	1	mon0001209240
d	W  -A-J -004-001-1560	1	mon0001209244
d	W  -A-J -004-001-1565	1	mon0000647006
d	W  -A-J -004-001-1567	1	mon0001225707
d	W  -A-J -004-001-1568	1	mon0001188460
d	W  -A-J -005-001-85	1	mon0000315831
d	W  -A-J -005-001-366	1	mon0000973289
d	W  -A-J -005-001-1011	1	mon0001063354
d	W  -A-J -005-001-1247	1	mon0001133539
d	W  -A-J -005-001-1249	1	mon0001133540
d	W  -A-J -005-001-1265	1	mon0001133553
d	W  -A-J -005-001-1292	1	mon0001133566
d	W  -A-J -005-001-1300	1	mon0000451183
d	W  -A-J -005-001-1302	1	mon0001133573
d	W  -A-J -005-001-1321	1	mon0001168758
d	W  -A-J -005-001-1340	1	mon0000401227
d	W  -A-J -005-001-1353	1	mon0001168766
d	W  -A-J -005-001-1418	1	mon0001168799
d	W  -A-J -005-001-1424	1	mon0001195132
d	W  -A-J -005-001-1425	1	mon0001195133
d	W  -A-J -005-001-1438	1	mon0001195142
d	W  -A-J -005-001-1455	1	mon0001195151
d	W  -A-J -005-001-1462	1	mon0001195153
d	W  -A-J -005-001-1463	1	mon0001195154
d	W  -A-J -005-001-1483	1	mon0000543413
d	W  -A-J -005-001-1498	1	mon0001181343
d	W  -A-J -005-001-1501	1	mon0000368038
d	W  -A-J -005-001-1503	1	mon0001214244
d	W  -A-J -005-001-1508	1	mon0001214248
d	W  -A-J -005-001-1510	1	mon0000870135
d	W  -A-J -005-001-1522	1	mon0001214253
d	W  -A-J -005-001-1527	1	mon0001214256
d	W  -A-J -005-001-1547	1	mon0001214267
d	W  -A-J -005-001-1552	1	mon0001214270
d	W  -A-J -005-001-1560	1	mon0001214273
d	W  -A-J -005-001-1563	1	mon0000370506
d	W  -A-J -005-001-1565	1	mon0001182990
d	W  -A-J -005-001-1568	1	mon0001214276
d	W  -A-J -005-001-1571	1	mon0001214278
d	W  -A-J -005-001-1588	1	mon0000438611
d	W  -A-J -005-001-1591	1	mon0001225709
d	W  -A-J -005-001-1607	1	mon0000377522
d	W  -A-J -005-001-1615	1	mon0001148703
d	W  -A-J -005-001-1616	1	mon0001228334
d	W  -A-J -005-001-1618	1	mon0000545745
d	W  -A-J -005-001-1622	1	mon0001228337
d	W  -A-J -005-001-1627	1	mon0001228338
d	W  -A-J -006-001-72	1	mon0000346852
d	W  -A-J -006-001-946	1	mon0001063454
d	W  -A-J -006-001-950	1	mon0001063457
d	W  -A-J -006-001-1127	1	mon0001039387
d	W  -A-J -006-001-1130	1	mon0001133664
d	W  -A-J -006-001-1143	1	mon0001133671
d	W  -A-J -006-001-1146	1	mon0000835714
d	W  -A-J -006-001-1149	1	mon0001133676
d	W  -A-J -006-001-1159	1	mon0001133682
d	W  -A-J -006-001-1165	1	mon0001133687
d	W  -A-J -006-001-1167	1	mon0000323952
d	W  -A-J -006-001-1168	1	mon0001133688
d	W  -A-J -006-001-1169	1	mon0001133311
d	W  -A-J -006-001-1170	1	mon0001133689
d	W  -A-J -006-001-1171	1	mon0001133690
d	W  -A-J -006-001-1208	1	mon0001175821
d	W  -A-J -006-001-1211	1	mon0000428000
d	W  -A-J -006-001-1224	1	mon0000897807
d	W  -A-J -006-001-1225	1	mon0000343555
d	W  -A-J -006-001-1226	1	mon0000304313
d	W  -A-J -006-001-1229	1	mon0000379704
d	W  -A-J -006-001-1238	1	mon0001175826
d	W  -A-J -006-001-1241	1	mon0001175827
d	W  -A-J -006-001-1255	1	mon0000314844
d	W  -A-J -006-001-1300	1	mon0001195586
d	W  -A-J -006-001-1322	1	mon0001195592
d	W  -A-J -006-001-1323	1	mon0001195593
d	W  -A-J -006-001-1328	1	mon0001225712
d	W  -A-J -006-001-1332	1	mon0001016023
d	W  -A-J -006-001-1333	1	mon0001228292
d	W  -A-J -006-001-1343	1	mon0001228296
d	W  -A-J -006-001-1344	1	mon0001228297
d	W  -A-J -006-001-1360	1	mon0001228312
d	W  -A-J -006-001-1361	1	mon0001228313
d	W  -A-J -006-001-1380	1	mon0001228320
d	W  -A-J -006-001-1386	1	mon0001228322
d	W  -A-J -006-001-1391	1	mon0000321347
d	W  -A-J -006-001-1392	1	mon0001228324
d	W  -A-J -006-001-1393	1	mon0001228325
d	W  -A-J -006-001-1394	1	mon0001228326
d	W  -A-J -006-001-1395	1	mon0001189137
d	W  -A-J -006-001-1397	1	mon0001228327
d	W  -A-J -006-001-1398	1	mon0001228328
d	W  -A-J -007-001-224	1	mon0001074226
d	W  -A-J -007-001-225	1	mon0001074226
d	W  -A-J -007-001-232	1	mon0001074233
d	W  -A-J -007-001-249	1	mon0001074246
d	W  -A-J -007-001-250	1	mon0001034645
d	W  -A-J -007-001-375	1	mon0001074341
d	W  -A-J -007-001-396	1	mon0000862340
d	W  -A-J -007-001-428	1	mon0001074391
d	W  -A-J -007-001-446	1	mon0001058900
d	W  -A-J -007-001-477	1	mon0001017635
d	W  -A-J -007-001-524	1	mon0001083650
d	W  -A-J -007-001-565	1	mon0000406983
d	W  -A-J -007-001-847	1	mon0001131077
d	W  -A-J -007-001-849	1	mon0000347797
d	W  -A-J -007-001-893	1	mon0001175248
d	W  -A-J -007-001-903	1	mon0000443980
d	W  -A-J -007-001-949	1	mon0001175275
d	W  -A-J -007-001-953	1	mon0001175277
d	W  -A-J -007-001-958	1	mon0001175281
d	W  -A-J -007-001-978	1	mon0001168076
d	W  -A-J -007-001-979	1	mon0001175304
d	W  -A-J -007-001-981	1	mon0001175306
d	W  -A-J -007-001-988	1	mon0001175309
d	W  -A-J -007-001-1011	1	mon0001175325
d	W  -A-J -007-001-1015	1	mon0001175327
d	W  -A-J -007-001-1068	1	mon0001195066
d	W  -A-J -007-001-1074	1	mon0001195070
d	W  -A-J -007-001-1080	1	mon0000444730
d	W  -A-J -007-001-1131	1	mon0001212558
d	W  -A-J -007-001-1132	1	mon0001212559
d	W  -A-J -007-001-1204	1	mon0000583172
d	W  -A-J -007-001-1212	1	mon0001212620
d	W  -A-J -007-001-1214	1	mon0001212622
d	W  -A-J -007-001-1217	1	mon0001225716
d	W  -A-J -007-001-1225	1	mon0001231523
d	W  -A-J -007-001-1231	1	mon0000789370
d	W  -A-J -007-001-1234	1	mon0001231527
d	W  -A-J -007-001-1238	1	mon0001231530
d	W  -A-J -007-001-1240	1	mon0001138341
d	W  -A-J -007-001-1242	1	mon0001231531
d	W  -A-J -007-001-1243	1	mon0001160694
d	W  -A-J -007-001-1249	1	mon0000352222
d	W  -A-J -007-001-1250	1	mon0000352222
d	W  -A-J -007-001-1256	1	mon0000323623
d	W  -A-J -007-001-1257	1	mon0001231542
d	W  -A-J -007-001-1260	1	mon0001231544
d	W  -A-J -007-001-1263	1	mon0001231547
d	W  -A-J -007-001-1271	1	mon0001231551
d	W  -A-J -007-001-1273	1	mon0001231553
d	W  -A-J -008-001-186	1	mon0000906399
d	W  -A-J -008-001-233	1	mon0000468004
d	W  -A-J -008-001-268	1	mon0000366673
d	W  -A-J -008-001-282	1	mon0000927741
d	W  -A-J -008-001-333	1	mon0000392027
d	W  -A-J -008-001-335	1	mon0000414412
d	W  -A-J -008-001-436	1	mon0001071096
d	W  -A-J -008-001-549	1	mon0001112236
d	W  -A-J -008-001-668	1	mon0001175742
d	W  -A-J -008-001-685	1	mon0001175749
d	W  -A-J -008-001-686	1	mon0000309697
d	W  -A-J -008-001-706	1	mon0000346071
d	W  -A-J -008-001-717	1	mon0000315851
d	W  -A-J -008-001-721	1	mon0001175764
d	W  -A-J -008-001-726	1	mon0001175768
d	W  -A-J -008-001-747	1	mon0001195090
d	W  -A-J -008-001-757	1	mon0000551273
d	W  -A-J -008-001-767	1	mon0001195118
d	W  -A-J -008-001-780	1	mon0001160515
d	W  -A-J -008-001-789	1	mon0001195129
d	W  -A-J -008-001-794	1	mon0001225719
d	W  -A-J -008-001-795	1	mon0001225720
d	W  -A-J -009-001-55	1	mon0000853973
d	W  -A-J -009-001-147	1	mon0000545872
d	W  -A-J -009-001-284	1	mon0000368565
d	W  -A-J -009-001-484	1	mon0001068906
d	W  -A-J -009-001-617	1	mon0000825682
d	W  -A-J -009-001-628	1	mon0001101932
d	W  -A-J -009-001-662	1	mon0000748526
d	W  -A-J -009-001-669	1	mon0001119833
d	W  -A-J -009-001-681	1	mon0000684923
d	W  -A-J -009-001-690	1	mon0000350976
d	W  -A-J -009-001-754	1	mon0001177981
d	W  -A-J -009-001-759	1	mon0001115194
d	W  -A-J -009-001-766	1	mon0000367288
d	W  -A-J -009-001-768	1	mon0001177987
d	W  -A-J -009-001-769	1	mon0001177988
d	W  -A-J -009-001-770	1	mon0001177989
d	W  -A-J -009-001-773	1	mon0000552055
d	W  -A-J -009-001-774	1	mon0001177990
d	W  -A-J -009-001-776	1	mon0001106264
d	W  -A-J -009-001-789	1	mon0001177994
d	W  -A-J -009-001-790	1	mon0000747079
d	W  -A-J -009-001-791	1	mon0001177995
d	W  -A-J -009-001-794	1	mon0001151405
d	W  -A-J -009-001-805	1	mon0000512461
d	W  -A-J -009-001-816	1	mon0001158743
d	W  -A-J -009-001-821	1	mon0001178007
d	W  -A-J -009-001-826	1	mon0001178010
d	W  -A-J -009-001-832	1	mon0001178015
d	W  -A-J -009-001-840	1	mon0000330067
d	W  -A-J -009-001-859	1	mon0001178022
d	W  -A-J -009-001-861	1	mon0000460792
d	W  -A-J -009-001-862	1	mon0001178023
d	W  -A-J -009-001-863	1	mon0000456824
d	W  -A-J -009-001-865	1	mon0001178024
d	W  -A-J -009-001-879	1	mon0000696514
d	W  -A-J -009-001-897	1	mon0001209113
d	W  -A-J -009-001-901	1	mon0001209116
d	W  -A-J -009-001-908	1	mon0001209120
d	W  -A-J -009-001-911	1	mon0000670774
d	W  -A-J -009-001-915	1	mon0001209135
d	W  -A-J -009-001-931	1	mon0001209146
d	W  -A-J -009-001-939	1	mon0000482359
d	W  -A-J -009-001-953	1	mon0001115357
d	W  -A-J -009-001-963	1	mon0001209163
d	W  -A-J -009-001-966	1	mon0000757673
d	W  -A-J -009-001-972	1	mon0000307298
d	W  -A-J -009-001-979	1	mon0001174401
d	W  -A-J -009-001-995	1	mon0001231712
d	W  -A-J -010-001-487	1	mon0001068800
d	W  -A-J -010-001-515	1	mon0001068817
d	W  -A-J -010-001-543	1	mon0001101790
d	W  -A-J -010-001-546	1	mon0000727089
d	W  -A-J -010-001-561	1	mon0001101820
d	W  -A-J -010-001-570	1	mon0001101836
d	W  -A-J -010-001-571	1	mon0000775573
d	W  -A-J -010-001-590	1	mon0001101854
d	W  -A-J -010-001-593	1	mon0001101857
d	W  -A-J -010-001-793	1	mon0001147372
d	W  -A-J -010-001-815	1	mon0001147379
d	W  -A-J -010-001-821	1	mon0001175849
d	W  -A-J -010-001-833	1	mon0001175852
d	W  -A-J -010-001-850	1	mon0001175860
d	W  -A-J -010-001-862	1	mon0001175865
d	W  -A-J -010-001-864	1	mon0000556553
d	W  -A-J -010-001-868	1	mon0000739154
d	W  -A-J -010-001-879	1	mon0001143076
d	W  -A-J -010-001-888	1	mon0000400862
d	W  -A-J -010-001-905	1	mon0000446413
d	W  -A-J -010-001-911	1	mon0001225723
d	W  -A-J -011-001-491	1	mon0001071139
d	W  -A-J -011-001-498	1	mon0001071145
d	W  -A-J -011-001-614	1	mon0001147218
d	W  -A-J -011-001-617	1	mon0001147221
d	W  -A-J -011-001-621	1	mon0001066623
d	W  -A-J -011-001-622	1	mon0001147223
d	W  -A-J -011-001-626	1	mon0001147226
d	W  -A-J -011-001-632	1	mon0001147230
d	W  -A-J -011-001-649	1	mon0000313447
d	W  -A-J -011-001-651	1	mon0001147240
d	W  -A-J -011-001-662	1	mon0000645458
d	W  -A-J -011-001-663	1	mon0000405170
d	W  -A-J -011-001-677	1	mon0001175712
d	W  -A-J -011-001-679	1	mon0001175713
d	W  -A-J -011-001-697	1	mon0001175719
d	W  -A-J -011-001-698	1	mon0000343740
d	W  -A-J -011-001-720	1	mon0001175725
d	W  -A-J -011-001-724	1	mon0001175726
d	W  -A-J -011-001-732	1	mon0000347560
d	W  -A-J -011-001-733	1	mon0001175728
d	W  -A-J -011-001-741	1	mon0001175731
d	W  -A-J -011-001-760	1	mon0000145304
d	W  -A-J -011-001-769	1	mon0000764841
d	W  -A-J -011-001-778	1	mon0000314948
d	W  -A-J -011-001-782	1	mon0001208814
d	W  -A-J -011-001-800	1	mon0001208823
d	W  -A-J -011-001-806	1	mon0001208827
d	W  -A-J -011-001-808	1	mon0000392237
d	W  -A-J -011-001-822	1	mon0001208831
d	W  -A-J -011-001-826	1	mon0001208833
d	W  -A-J -011-001-838	1	mon0001225725
d	W  -A-J -011-001-840	1	mon0000367259
d	W  -A-J -012-001-135	1	mon0000915017
d	W  -A-J -012-001-144	1	mon0000742159
d	W  -A-J -012-001-260	1	mon0001053925
d	W  -A-J -012-001-385	1	mon0000552240
d	W  -A-J -012-001-515	1	mon0001068586
d	W  -A-J -012-001-522	1	mon0001065197
d	W  -A-J -012-001-573	1	mon0001068637
d	W  -A-J -012-001-624	1	mon0001103204
d	W  -A-J -012-001-652	1	mon0001103353
d	W  -A-J -012-001-668	1	mon0000380399
d	W  -A-J -012-001-678	1	mon0000438864
d	W  -A-J -012-001-697	1	mon0000342584
d	W  -A-J -012-001-707	1	mon0001103388
d	W  -A-J -012-001-769	1	mon0001141483
d	W  -A-J -012-001-867	1	mon0001175653
d	W  -A-J -012-001-868	1	mon0000412554
d	W  -A-J -012-001-870	1	mon0000439234
d	W  -A-J -012-001-884	1	mon0001175663
d	W  -A-J -012-001-897	1	mon0001149117
d	W  -A-J -012-001-904	1	mon0000343740
d	W  -A-J -012-001-908	1	mon0001175673
d	W  -A-J -012-001-909	1	mon0000489354
d	W  -A-J -012-001-915	1	mon0001175677
d	W  -A-J -012-001-918	1	mon0001175679
d	W  -A-J -012-001-932	1	mon0001175685
d	W  -A-J -012-001-935	1	mon0000391749
d	W  -A-J -012-001-977	1	mon0000349042
d	W  -A-J -012-001-978	1	mon0001175695
d	W  -A-J -012-001-989	1	mon0000398765
d	W  -A-J -012-001-990	1	mon0001175700
d	W  -A-K -001-001-11	1	mon0001054069
d	W  -A-K -001-001-28	1	mon0001054125
d	W  -A-K -001-001-55	1	mon0000365678
d	W  -A-K -001-001-159	1	mon0001054204
d	W  -A-K -001-001-329	1	mon0001054335
d	W  -A-K -001-001-597	1	mon0001069378
d	W  -A-K -001-001-600	1	mon0001069381
d	W  -A-K -001-001-657	1	mon0001083829
d	W  -A-K -001-001-659	1	mon0001083831
d	W  -A-K -001-001-660	1	mon0001077239
d	W  -A-K -001-001-662	1	mon0001083832
d	W  -A-K -001-001-677	1	mon0000915046
d	W  -A-K -001-001-691	1	mon0001083857
d	W  -A-K -001-001-702	1	mon0001112343
d	W  -A-K -001-001-730	1	mon0000356782
d	W  -A-K -001-001-767	1	mon0000407597
d	W  -A-K -001-001-792	1	mon0001115189
d	W  -A-K -001-001-801	1	mon0001115194
d	W  -A-K -001-001-842	1	mon0000370494
d	W  -A-K -001-001-850	1	mon0001141398
d	W  -A-K -001-001-855	1	mon0000323952
d	W  -A-K -001-001-859	1	mon0001141403
d	W  -A-K -001-001-860	1	mon0000850480
d	W  -A-K -001-001-887	1	mon0000310151
d	W  -A-K -001-001-889	1	mon0001141423
d	W  -A-K -001-001-892	1	mon0001141426
d	W  -A-K -001-001-893	1	mon0001141427
d	W  -A-K -001-001-894	1	mon0001141428
d	W  -A-K -001-001-896	1	mon0001141430
d	W  -A-K -001-001-898	1	mon0001141432
d	W  -A-K -001-001-899	1	mon0000353896
d	W  -A-K -001-001-924	1	mon0001141444
d	W  -A-K -001-001-931	1	mon0001112799
d	W  -A-K -001-001-963	1	mon0000672022
d	W  -A-K -001-001-969	1	mon0001175885
d	W  -A-K -001-001-980	1	mon0000504737
d	W  -A-K -001-001-990	1	mon0001175891
d	W  -A-K -001-001-1009	1	mon0001012665
d	W  -A-K -001-001-1013	1	mon0001014828
d	W  -A-K -001-001-1014	1	mon0001175898
d	W  -A-K -001-001-1020	1	mon0000443697
d	W  -A-K -001-001-1040	1	mon0001128178
d	W  -A-K -001-001-1044	1	mon0001175910
d	W  -A-K -001-001-1059	1	mon0001081769
d	W  -A-K -001-001-1115	1	mon0001206474
d	W  -A-K -001-001-1131	1	mon0001206483
d	W  -A-K -001-001-1147	1	mon0001206492
d	W  -A-K -001-001-1190	1	mon0001206513
d	W  -A-K -001-001-1199	1	mon0001223553
d	W  -A-K -002-001-55	1	mon0000899919
d	W  -A-K -002-001-135	1	mon0001055252
d	W  -A-K -002-001-185	1	mon0000927795
d	W  -A-K -002-001-229	1	mon0001055317
d	W  -A-K -002-001-410	1	mon0000368565
d	W  -A-K -002-001-411	1	mon0000346285
d	W  -A-K -002-001-429	1	mon0000878519
d	W  -A-K -002-001-456	1	mon0000412891
d	W  -A-K -002-001-477	1	mon0000333829
d	W  -A-K -002-001-502	1	mon0001042044
d	W  -A-K -002-001-510	1	mon0001069405
d	W  -A-K -002-001-527	1	mon0001069422
d	W  -A-K -002-001-529	1	mon0000340797
d	W  -A-K -002-001-562	1	mon0001011029
d	W  -A-K -002-001-576	1	mon0001082680
d	W  -A-K -002-001-580	1	mon0001083859
d	W  -A-K -002-001-598	1	mon0001083869
d	W  -A-K -002-001-611	1	mon0001083877
d	W  -A-K -002-001-717	1	mon0001115357
d	W  -A-K -002-001-740	1	mon0000465029
d	W  -A-K -002-001-769	1	mon0001126172
d	W  -A-K -002-001-789	1	mon0000304512
d	W  -A-K -002-001-808	1	mon0000669418
d	W  -A-K -002-001-816	1	mon0000304512
d	W  -A-K -002-001-848	1	mon0001156089
d	W  -A-K -002-001-850	1	mon0001145858
d	W  -A-K -002-001-855	1	mon0000343943
d	W  -A-K -002-001-858	1	mon0000746892
d	W  -A-K -002-001-859	1	mon0000463963
d	W  -A-K -002-001-866	1	mon0001176719
d	W  -A-K -002-001-874	1	mon0000439373
d	W  -A-K -002-001-877	1	mon0001176725
d	W  -A-K -002-001-885	1	mon0001176730
d	W  -A-K -002-001-900	1	mon0000330133
d	W  -A-K -002-001-908	1	mon0000399108
d	W  -A-K -002-001-912	1	mon0000383446
d	W  -A-K -002-001-918	1	mon0000472867
d	W  -A-K -002-001-924	1	mon0000454194
d	W  -A-K -002-001-930	1	mon0001176755
d	W  -A-K -002-001-935	1	mon0001176759
d	W  -A-K -002-001-955	1	mon0000384461
d	W  -A-K -002-001-959	1	mon0000758734
d	W  -A-K -002-001-970	1	mon0001176782
d	W  -A-K -002-001-978	1	mon0000356057
d	W  -A-K -002-001-980	1	mon0001213530
d	W  -A-K -002-001-989	1	mon0001148067
d	W  -A-K -002-001-993	1	mon0001024178
d	W  -A-K -002-001-996	1	mon0000310816
d	W  -A-K -002-001-1005	1	mon0000307912
d	W  -A-K -002-001-1010	1	mon0000585654
d	W  -A-K -002-001-1012	1	mon0000345386
d	W  -A-K -002-001-1031	1	mon0001190322
d	W  -A-K -002-001-1041	1	mon0001182674
d	W  -A-K -002-001-1044	1	mon0000461499
d	W  -A-K -003-001-13	1	mon0001056517
d	W  -A-K -003-001-37	1	mon0001056534
d	W  -A-K -003-001-158	1	mon0000886077
d	W  -A-K -003-001-163	1	mon0000351493
d	W  -A-K -003-001-291	1	mon0000476621
d	W  -A-K -003-001-487	1	mon0001069471
d	W  -A-K -003-001-506	1	mon0001069486
d	W  -A-K -003-001-507	1	mon0001069486
d	W  -A-K -003-001-588	1	mon0001069556
d	W  -A-K -003-001-591	1	mon0001069557
d	W  -A-K -003-001-593	1	mon0001069558
d	W  -A-K -003-001-595	1	mon0001069559
d	W  -A-K -003-001-597	1	mon0001069561
d	W  -A-K -003-001-603	1	mon0001069563
d	W  -A-K -003-001-731	1	mon0001113093
d	W  -A-K -003-001-736	1	mon0000531049
d	W  -A-K -003-001-855	1	mon0001141313
d	W  -A-K -003-001-856	1	mon0001141314
d	W  -A-K -003-001-863	1	mon0001141318
d	W  -A-K -003-001-878	1	mon0001078738
d	W  -A-K -003-001-886	1	mon0000343943
d	W  -A-K -003-001-897	1	mon0001128178
d	W  -A-K -003-001-970	1	mon0001141381
d	W  -A-K -003-001-982	1	mon0000468004
d	W  -A-K -003-001-983	1	mon0000628618
d	W  -A-K -003-001-990	1	mon0000309896
d	W  -A-K -003-001-1113	1	mon0001209564
d	W  -A-K -003-001-1135	1	mon0001209575
d	W  -A-K -003-001-1140	1	mon0000829414
d	W  -A-K -003-001-1141	1	mon0000366533
d	W  -A-K -003-001-1161	1	mon0001209587
d	W  -A-K -003-001-1164	1	mon0001184614
d	W  -A-K -003-001-1165	1	mon0001209588
d	W  -A-K -003-001-1167	1	mon0000443207
d	W  -A-K -003-001-1170	1	mon0001209591
d	W  -A-K -003-001-1172	1	mon0001209592
d	W  -A-K -003-001-1186	1	mon0000324285
d	W  -A-K -003-001-1196	1	mon0001223556
d	W  -A-K -004-001-27	1	mon0000878519
d	W  -A-K -004-001-158	1	mon0000886077
d	W  -A-K -004-001-174	1	mon0000420434
d	W  -A-K -004-001-406	1	mon0001050832
d	W  -A-K -004-001-462	1	mon0001058861
d	W  -A-K -004-001-508	1	mon0000335400
d	W  -A-K -004-001-509	1	mon0001058900
d	W  -A-K -004-001-526	1	mon0001070957
d	W  -A-K -004-001-558	1	mon0001070985
